,LENSID,FLAGTYPE,NIMG,ZLENS,VELDISP,ELLIP,PHIE,GAMMA,PHIG,ZSRC,XSRC,YSRC,MAGI_IN,MAGI,IMSEP,XIMG,YIMG,MAG,DELAY,KAPPA,FSTAR,DD,DDLUM,ABMAG_I,APMAG_I,KCORR,DS,DDS,SIGCRIT,DSLUM,L_I,REFF,REFF_T,weight,ABMAGI_IN,ABMAGI_IN3,ABMAGI_IN4,Min Distance,cosmodc2_index,size_bulge_true,mag_i_lsst,mag_true_i_lsst_no_host_extinction,stellar_mass_bulge,shear_1,ellipticity_2_disk_true,magnification,sersic_disk,ellipticity_true,ellipticity_2_true,size_minor_bulge_true,ellipticity_disk_true,size_minor_disk_true,size_true,ra_true,dec_true,redshift,bulge_to_total_ratio_i,size_minor_true,mag_true_i_lsst,stellar_mass,ellipticity_1_bulge_true,size_disk_true,mag_true_i,ellipticity_2_bulge_true,shear_2_treecorr,galaxy_id,sersic_bulge,mag_i,Mag_true_i_lsst_z0,ellipticity_1_true,stellar_mass_disk,ellipticity_bulge_true,ellipticity_1_disk_true,convergence,halo_mass,shear_2,shear_2_phosim,phi_disk,q_disk,phi_bulge,q_bulge,phi,q,size_true_kpc,size_true_log,size_true_kpc_log,bulge_to_total_ratio_i_log,stellar_mass_log,stellar_mass_bulge_log,stellar_mass_disk_log,halo_mass_log,EINSTEIN
1265,51323872,0,2,1.28,301.9952,0.2252249,75.31454,0.02934081,41.46024,2.28,0.1948021,0.5726749,19.97,20.79927,1.666058,"[0.5151, -0.0717, 0.0, 0.0]","[1.3533, -0.206, 0.0, 0.0]","[1.903, -0.4659, 0.0, 0.0]","[0.0, 371.279, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1725.04578,8967.47754,-24.1292,21.9141521,1.27999997,1694.98,495.865,0.0,18235.3,0.0,0.0,0.0,1,-25.054564592754858,-25.093722258115257,-25.896722258115258,0.0505016892734978,131013.0,0.81581676,22.486850592142726,22.531727,601380300000.0,0.0122364202362365,-0.07299733,1.0421986301622954,1.0,0.17675775,-0.020601679,0.5707333,0.62630063,0.2149341,0.81581676,56.961971392618885,-28.657523482629287,1.267149332065824,1.0,0.57073325,22.531727,601380300000.0,0.17555305,0.93537086,22.531727,-0.020601679,-0.0103799293185368,2629014956,4.0,22.486850592142726,-24.135218,0.17555305,28.672132,0.17675775,0.62203205,0.020322774790263,65495864645949.3,-0.0103799293185368,0.0103799293185368,-0.0584093474033922,0.229784924676271,-0.0584093505580147,0.699585151051132,-0.0584093505580147,0.699585151051132,6.818384707030735,-0.0884073768557111,0.833681501355636,0.0,11.779149197390332,11.779149197390332,1.457459987380038,13.816213879867483,0.7684072349862311
1268,14888359,0,2,0.742,254.0973,0.2912912,120.4512,0.0357486,-128.4141,1.39,0.1125157,-0.218552,23.37,22.28766,1.435221,"[0.3952, -0.2341, 0.0, 0.0]","[-0.8744, 0.4155, 0.0, 0.0]","[2.7098, -3.6944, 0.0, 0.0]","[0.0, 68.774, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1507.50574,4574.62256,-23.2726974,20.77108,0.741999984,1738.4,639.622,0.0,9929.91,0.0,0.0,0.0,1,-20.8727265773689,-20.545729185183728,-21.31372918518373,0.0292156486520309,66965.0,0.9507512,20.697266638976696,20.722395,118910665000.0,-0.0026452213798481,0.38397235,1.023413924610448,1.0,0.31895834,0.31130388,0.4909186,0.3934136,0.6025998,0.9507513,57.55665450773256,-29.83027636180984,0.732652170486187,0.99999934,0.49091867,20.722395,118910680000.0,-0.06945721,1.3842558,20.722395,0.31130388,-0.001110001898149,3376000207,4.0,20.697266638976696,-23.273535,-0.06945721,7843.96,0.31895834,-0.085670784,0.0115011510250558,10996886155898.592,-0.001110001898149,0.001110001898149,0.8951589219977825,0.4353240284520094,0.8951589247324323,0.5163481438986364,0.8951589247324323,0.5163481438986364,6.856359868826904,-0.0219330720878861,0.8360936042687154,-2.866344526393035e-07,11.075220862665512,11.075220807881388,3.8945353703318544,13.04126972908979,0.6841735305954272
1269,27117157,0,2,0.956,208.4491,0.2230922,-97.27265,0.02296717,23.91455,2.44,-0.3265956,-0.3195903,20.43,21.84119,1.165835,"[-0.7074, 0.0919, 0.0, 0.0]","[-0.7754, 0.0733, 0.0, 0.0]","[2.0278, -0.2726, 0.0, 0.0]","[0.0, 105.245, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1633.57446,6249.95117,-22.9137573,22.0216255,0.95599997,1673.45,744.596,0.0,19802.9,0.0,0.0,0.0,1,-25.0976440019576,-24.786945918743186,-25.585945918743185,0.0310878760538531,56201.0,0.78973943,21.252517035654325,21.23083,94704710000.0,0.0031352068101165,-0.17004032,0.9942481067002842,1.0,0.20773855,-0.058460943,0.5182106,0.60423124,0.31128517,0.7899055,57.90103119847608,-28.696769111169417,0.9321927167545884,0.9989576,0.5181682,21.246254,94705360000.0,-0.19920887,1.2617807,21.246254,-0.05842162,0.0035240942291089,2689448091,4.0,21.252517035654325,-22.926561,-0.19934297,644871.8,0.2075988,-0.57981175,-0.0028995053026275,1392459360630.986,0.0035240942291089,-0.0035240942291089,-1.4281616261677328,0.2467030725692304,-1.4281616192782691,0.6561791952269395,-1.4281616291196837,0.655987559884933,6.185277500042013,-0.1024248622328405,0.7913591888533312,-0.0004529446837405,10.976374559283617,10.976371578540162,5.809473385819081,12.143782529008236,0.5568016254796291
1270,175397,0,2,0.146,264.2409,0.2128278,68.82922,0.02985277,154.7468,2.13,-0.9121209,0.9751618,20.51,21.87022,3.57629,"[-2.0615, 0.3108, 0.0, 0.0]","[2.3885, -0.2877, 0.0, 0.0]","[2.4591, -0.2857, 0.0, 0.0]","[0.0, 88.815, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",527.208801,692.391785,-22.9283791,16.4193802,0.145999998,1713.06,1520.03,0.0,16782.7,0.0,0.0,0.0,1,-25.468309158948667,-24.398878735015607,-25.221878735015608,0.0709192579808384,66.0,3.283284,17.145933807492217,16.88285,142804240000.0,-0.0005207098252424,0.27527547,0.9980267770382308,1.0,0.16067155,0.15727282,2.4044433,0.28122428,3.1140454,3.3933415,57.48468262411863,-28.130080811613382,0.194045282453954,0.951314,2.4538622,17.14379,151292460000.0,-0.03161305,5.550814,17.14379,0.15124677,-0.0001074148947752,2000027314,4.0,17.145933807492217,-22.929337,-0.03287259,8488222000.0,0.15451528,-0.05753707,-0.0009882151880993,15400271779695.775,-0.0001074148947752,0.0001074148947752,0.8884231088779442,0.5610069388222865,0.8884231227332267,0.7323287464668754,0.8884231134030325,0.7231403659707104,10.691840365834384,0.5306275684875611,1.029052465913643,-0.0216761119171746,11.179817284520276,11.15474110226695,9.928816729530675,13.18752838521183,1.7843175725370295
1272,7656288,0,2,0.57,180.3018,0.1667456,-152.2644,0.04141608,52.10273,2.51,0.09501063,0.03633158,23.25,21.86045,1.18598,"[-0.5056, 0.6441, 0.0, 0.0]","[0.0922, 0.3833, 0.0, 0.0]","[-5.5271, 3.596, 0.0, 0.0]","[12.4, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1345.83398,3317.34595,-22.2437382,20.9302158,0.569999993,1663.55,1061.56,0.0,20495.1,0.0,0.0,0.0,1,-22.73825021536928,-22.030616312787,-22.830616312787,0.0198583617092737,17285.0,0.4611233,21.054826709960093,20.212559,29873168000.0,0.0013081727459838,0.44396195,1.0039657868773006,1.0,0.16915871,0.16767898,0.35391742,0.44787982,0.2286431,0.47758424,56.264033468157706,-28.36274962353089,0.5560026075762579,0.87994856,0.33938652,21.059124,33821151000.0,-0.01735984,0.59959364,21.059124,0.13038374,-0.002384337997263,2625541145,4.0,21.054826709960093,-22.22986,-0.022325484,3947982800.0,0.13153435,-0.059110958,0.0019733095520573,3321108612687.324,-0.002384337997263,0.002384337997263,0.8515810116635683,0.3813301319170753,0.851581017087503,0.7675115300486676,0.8515810134261158,0.7106317482645015,3.039968973201339,-0.3209500131055832,0.4828691510968416,-0.0555427150783711,10.529188383404914,10.47528128125706,9.596375251930386,12.521283078886384,0.597449634434001
1273,13061880,0,2,0.704,178.2379,0.3615996,19.75215,0.05767133,-31.18666,2.44,-0.4406426,-0.04991724,20.23,21.33533,1.128595,"[-1.0136, 0.1125, 0.0, 0.0]","[-0.0711, 0.0039, 0.0, 0.0]","[1.7223, -0.3613, 0.0, 0.0]","[0.0, 61.118, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1477.22681,4289.29932,-22.3140411,21.5518913,0.703999996,1673.45,941.711,0.0,19802.9,0.0,0.0,0.0,1,-25.5496439759576,-24.986945918743185,-25.785945918743185,0.0381443246817157,24714.0,0.36556947,20.98663791287313,20.97473,26547855000.0,0.0023213881737511,0.56189626,1.063834874681031,1.0,0.3303286,0.32910848,0.22107318,0.56397945,0.14549193,0.40690953,56.68961921144896,-28.19176358211385,0.700658894552064,0.8209541,0.20483337,21.053823,42443248000.0,0.021150753,0.52187085,21.053823,0.24540079,0.0058398368431115,2626005818,4.0,20.98663791287313,-22.335627,0.028365403,15895391000.0,0.24631058,0.04842906,0.0304459802101042,936986468236.6198,0.0058398368431115,-0.0058398368431115,0.7424100915343399,0.278789209414064,0.7424100936078286,0.604736436672347,0.7424100927832387,0.5033879535784812,2.8818506337200094,-0.3905021386599966,0.4596714675840663,-0.0856811238476392,10.627808611197793,10.42402943693174,10.201271215299164,11.971733318942633,0.5148699005774644
1274,14501292,0,2,0.734,234.9633,0.2097293,-96.13648,0.07541996,100.7118,2.46,-0.2853283,-0.08202214,22.95,22.97072,1.582314,"[-0.7897, 0.5192, 0.0, 0.0]","[-0.8054, 0.0837, 0.0, 0.0]","[4.6928, -0.9811, 0.0, 0.0]","[0.0, 65.25, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1501.38062,4514.28516,-23.0613403,20.9456043,0.734000027,1670.61,918.183,0.0,19999.9,0.0,0.0,0.0,1,-22.821139093930714,-22.285293997439744,-23.083293997439743,0.0235967201453,26656.0,0.86574125,20.58069107420969,20.50639,118725430000.0,0.0013806387612408,0.12743795,0.9858238366728492,1.0,0.21808106,0.10086604,0.5563825,0.2755318,0.7239486,0.86960125,56.61160706158061,-29.09092929155797,0.7505030812040672,0.97927725,0.55822045,20.56519,118759100000.0,-0.19286706,1.274617,20.56519,0.10061254,0.0016855923813467,2626150147,4.0,20.58069107420969,-23.075993,-0.19335301,33669984.0,0.21753296,-0.24428946,-0.0071667012858065,3560548726985.9155,0.0016855923813467,-0.0016855923813467,1.3303807137591628,0.5679734555489275,1.3303807111155528,0.6426660104529975,1.3303807202229134,0.6419268648027873,6.330331699265406,-0.0606798446488637,0.801426466950439,-0.009094334653752,11.074666897693673,11.074543751185528,7.527242910011095,12.551516933573392,0.8738697880331052
1277,2184325,0,2,0.356,215.7744,0.3620329,-30.43997,0.1071792,-58.54472,2.97,-0.5755001,0.579208,22.83,23.19956,2.470854,"[-1.4735, 0.2075, 0.0, 0.0]","[1.5535, -0.2574, 0.0, 0.0]","[1.6075, -0.7115, 0.0, 0.0]","[0.0, 98.692, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1030.13586,1894.14771,-22.5543575,19.1887131,0.356000006,1593.56,1241.7,0.0,25115.9,0.0,0.0,0.0,1,-23.81374372014109,-22.8252555926872,-23.7362555926872,0.0179293110012775,58643.0,1.135408,19.298442551374844,19.052223,47944696000.0,0.0006455087951867,0.21697024,0.9917514775123952,1.0,0.3694315,0.11135915,0.61359453,0.7197939,0.30266434,1.2571244,57.31971196025256,-29.826367909457417,0.366934892810197,0.8303316,0.5788556,19.28945,54980706000.0,-0.2844721,1.8576336,19.28945,0.089932546,0.0003700259656963,3375176559,4.0,19.298442551374844,-22.566488,-0.35224816,7036013000.0,0.2983492,-0.6863142,-0.0041502278510572,5364157414039.437,0.0003700259656963,-0.0003700259656963,1.4176982860838183,0.162930042831168,1.417698277814551,0.5404176450537698,1.4176982895996633,0.4604600618608384,6.290361951570816,0.0993782558564833,0.7986756357548594,-0.0807484337803711,10.740210312261462,10.680740569268051,9.847326633204846,12.729501513968078,1.044817851398191
1281,6404884,0,2,0.532,203.7042,0.4474209,-102.9305,0.03132225,-152.9393,1.64,0.1051606,0.3625171,22.85,22.1715,1.496804,"[0.3534, -0.1065, 0.0, 0.0]","[1.0691, -0.3553, 0.0, 0.0]","[1.8681, -2.4456, 0.0, 0.0]","[0.0, 54.004, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1300.44543,3052.17676,-22.5353603,20.4196873,0.532000005,1747.31,992.661,0.0,12178.1,0.0,0.0,0.0,1,-22.045897674627945,-21.45489277104065,-22.320892771040658,0.0382285247022727,61243.0,0.76990813,19.973073211593512,19.845911,58119240000.0,5.356920598137416e-05,-0.0977621,1.0064245298628496,1.0,0.4340955,-0.09835425,0.30380097,0.431482,0.47034267,0.7720887,57.36763383898416,-29.548183153261604,0.5118448278185892,0.99308556,0.30467182,19.980026,58179813000.0,0.42281997,1.1842846,19.980026,-0.09835739,-0.0028669761630635,3375433962,4.0,19.973073211593512,-22.564985,0.4228065,60573656.0,0.43410933,0.42026097,0.003192744977241,1723008822084.507,-0.0028669761630635,0.0028669761630635,-0.11427878343883,0.3971534454885988,-0.1142787939532816,0.3945938219065417,-0.1142787865753623,0.3946072720734202,4.706733426222657,-0.112332803669834,0.6727196020034515,-0.0030133329395348,10.764772321015569,10.76431992658324,7.78228378684984,12.236287501111878,0.6789275805957449
1285,40736981,0,2,1.148,209.4112,0.6147743,-179.7216,0.06608011,-170.3,2.6,0.3350844,-0.04888716,23.71,23.28339,1.180466,"[0.9732, -0.196, 0.0, 0.0]","[-0.0365, 0.1262, 0.0, 0.0]","[1.4813, -1.5547, 0.0, 0.0]","[0.0, 108.476, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1698.67346,7837.51611,-23.0698395,22.5490532,1.148,1650.38,636.843,0.0,21388.9,0.0,0.0,0.0,1,-21.79294225006329,-21.649564124104185,-22.475564124104185,0.090851716630451,203265.0,0.7963194,23.31469453533875,23.292858,57460410000.0,0.0058597492797337,0.6109195,0.9800888204653844,1.0,0.6379243,0.46777436,0.17603248,0.8331376,0.1271177,0.7963194,57.96855174268388,-28.374534174472306,1.1815687970062911,1.0,0.1760325,23.292858,57460410000.0,0.43374485,1.3965051,23.292858,0.46777436,-0.0071967198225478,2690844619,4.0,23.31469453533875,-22.988653,0.43374485,0.8358002,0.6379243,0.5664765,-0.0101494039501091,2090002853138.0283,-0.0071967198225478,0.0071967198225478,0.4115635547347771,0.0910255727670552,0.4115635503629795,0.2210576320445192,0.4115635503629795,0.2210576320445192,6.584187754735612,-0.0989127038262768,0.8185022067247187,0.0,10.759368720509084,10.759368720509084,-0.0778975292693419,12.320146878982468,0.4873497259424065
1286,760828,0,2,0.244,184.9269,0.1125443,-37.3868,0.05251434,127.7541,2.8,-0.5313103,0.1299347,22.55,23.10137,1.728272,"[0.2996, -1.3243, 0.0, 0.0]","[-0.0487, 0.5428, 0.0, 0.0]","[-0.6018, 2.1952, 0.0, 0.0]","[30.415, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",792.128479,1225.84729,-22.0656796,18.6205025,0.244000003,1620.04,1360.72,0.0,23393.4,0.0,0.0,0.0,1,-24.051466731083927,-22.974737238312915,-23.88073723831292,0.0207506292853253,54538.0,1.197455,18.738681386419383,18.62699,29758028000.0,-0.0002772862984503,0.047605813,0.9959557915394972,1.0,0.104017176,0.009470523,0.99406517,0.5228668,0.70009446,1.2244669,57.85994137443411,-28.57472384794417,0.2596894973745376,0.9739531,0.9937358,18.734282,30505245000.0,0.09242219,2.2344925,18.734282,0.008449923,-0.0007761514912434,2687557141,4.0,18.738681386419383,-22.05511,0.10358514,747217200.0,0.092807665,0.5206951,-0.0020285972942795,504933142354.9296,-0.0007761514912434,0.0007761514912434,0.0455869750496675,0.3133124889021609,0.0455869751247491,0.830148219867512,0.0455869761171855,0.8115660254557351,4.82312461530288,0.0879470496962208,0.6833284829542792,-0.0114619557513704,10.484374517337612,10.473604148073624,8.87344686024976,11.70323387746807,0.82724794527711
1287,4736212,0,2,0.474,233.8837,0.102764,98.57142,0.08712427,43.74245,1.28,-0.006067279,-0.2095724,22.07,20.83845,1.729404,"[-0.3472, -0.1533, 0.0, 0.0]","[-1.0812, 0.6373, 0.0, 0.0]","[3.4903, -3.109, 0.0, 0.0]","[0.0, 35.368, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1223.0636,2657.32104,-22.8542595,19.7419605,0.474000007,1725.05,934.346,0.0,8967.5,0.0,0.0,0.0,1,-22.219356919740022,-21.649938367989456,-22.378938367989456,0.0092069214903179,939.0,0.7258738,19.759084039677703,19.288109,58829332000.0,0.0002604493981319,-0.27323556,0.9953893070725188,1.0,0.10187981,-0.08513618,0.6282321,0.32697245,0.45747194,0.7464322,57.9528560241673,-28.132117551609667,0.4726847885634628,0.8837427,0.6084019,19.754066,66622200000.0,-0.039605804,0.90197295,19.754066,-0.060257196,0.0030044052935407,2000295005,4.0,19.759084039677703,-22.863329,-0.05595825,7792871400.0,0.0721079,-0.17959206,-0.002317885788831,9682381682659.156,0.0030044052935407,-0.0030044052935407,-1.0761358759053183,0.5071903028187325,-1.076135877511238,0.8654838736070742,-1.076135903352564,0.8150800014248483,4.354960304506472,-0.127009634024844,0.6389842007644938,-0.0536741605928511,10.823618969875492,10.769593917053756,9.891697509457302,12.985982198673128,0.8532935097350343
1290,3835629,0,2,0.438,307.6097,0.2422581,-28.03553,0.01451825,73.38693,2.8,1.118365,0.7222179,22.27,23.27111,3.906512,"[2.9306, -0.4844, 0.0, 0.0]","[1.5099, -0.3871, 0.0, 0.0]","[2.7084, -0.3977, 0.0, 0.0]","[0.0, 331.206, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1169.61694,2418.58545,-23.5460224,18.8097839,0.437999994,1620.04,1177.43,0.0,23393.4,0.0,0.0,0.0,1,-24.13746674008393,-23.25473723831292,-24.160737238312915,0.0543522681869168,60823.0,1.0276731,19.072247448163434,18.906204,188276500000.0,-0.0031552376469443,0.37317273,0.996351840254587,1.0,0.20894155,0.16552325,0.69347626,0.47105944,0.43655628,1.0376158,57.524431090528736,-28.829413879591584,0.4777712960915294,0.94326735,0.6789531,19.06828,194092020000.0,0.11849522,1.2141255,19.06828,0.15382183,-0.000355682375968,3375371551,4.0,19.072247448163434,-23.529823,0.12750931,5815513000.0,0.19417073,0.28747016,-0.0018341177964014,51367895109228.17,-0.000355682375968,0.000355682375968,0.4572018636079684,0.3595643858617922,0.4572018709453555,0.6748023955634276,0.4572018526761895,0.6543397019649737,6.090447635063317,0.0160365762222942,0.7846492135349337,-0.0253651978524236,11.28800767994679,11.274796116313896,9.764588030886028,13.710691770100894,1.9806233714607977
1292,22845772,0,4,0.888,192.7525,0.4564859,171.0221,0.02142056,-8.463786,2.48,0.01934666,0.2055745,24.69,23.07169,0.906942,"[-0.0327, 0.3822, -0.3322, 0.2194]","[-0.2518, 0.5382, 0.5893, 0.6194]","[-0.526, 11.5468, 4.4394, -12.6946]","[33.993, 1.618, 0.0, 1.697]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1600.73645,5705.89551,-22.6574001,22.0122204,0.888000011,1667.76,799.31,0.0,20197.2,0.0,0.0,0.0,1,-20.948455819194493,-20.563481775261263,-21.362481775261266,0.0277136512945579,75534.0,0.6360825,22.07855520459952,22.091022,76447105000.0,0.0034180769872768,0.31649244,1.011548975911542,1.0,0.4556541,0.3621546,0.2378648,0.3982031,0.45980835,0.6360825,57.87546151695396,-28.898261851899747,0.884277424705084,1.0,0.23786479,22.091022,76447105000.0,0.27652255,1.0683098,22.091022,0.3621546,0.0052116882166274,3376704575,4.0,22.07855520459952,-22.68485,0.27652255,185.4585,0.4556541,0.24165727,0.005705413333068,21484310585690.14,0.0052116882166274,-0.0052116882166274,0.4593402661930321,0.4304073668550751,0.4593402534877112,0.3739527650883017,0.4593402534877112,0.3739527650883017,4.902822899678002,-0.1964865526359824,0.6904462058952272,0.0,10.883361043622362,10.883361043622362,2.268246742860098,13.332121422081622,0.5128309409448817
